customer_id,device_id,first_name,last_name,street,city,state,zipcode,mobilenubmer,opendate,lastupdate
1391,2F-D4-45-A2-46-18,Dael,Sand,93224 Eastwood Street,Sacramento,California,94273,916-225-9163,12/28/2015,11/17/2017
1392,8C-C9-A4-2C-58-15,Reube,Enrico,2 Lakewood Plaza,Oceanside,California,92056,858-226-2521,6/5/2016,7/24/2018
1393,06-29-A5-0D-32-B7,Connie,Lawler,45521 Fairfield Road,Fresno,California,93715,209-557-0152,12/15/2015,2/13/2018
1394,B6-5F-B2-48-34-05,Flori,Bleything,8 La Follette Way,San Francisco,California,94126,415-942-6736,6/2/2016,6/4/2018
1395,AD-15-38-CC-F8-F8,Ekaterina,Kenright,071 Jenifer Center,Richmond,California,94807,510-711-2166,7/6/2016,12/11/2017
1396,C1-D8-1E-E2-44-65,Rachele,Scripps,29 Declaration Parkway,Petaluma,California,94975,707-779-9572,1/1/2016,8/18/2018
1397,FA-A4-DF-BD-5E-9C,Fin,Roffe,63578 Butternut Place,San Diego,California,92196,619-362-6356,9/5/2015,10/8/2017
1398,C0-70-C9-BC-86-A6,Roslyn,Charsley,4661 Rockefeller Street,Garden Grove,California,92844,714-697-7746,4/9/2016,8/1/2018
1399,2C-58-C7-51-67-2D,Ebba,Colbeck,6602 Rowland Center,San Diego,California,92121,858-257-6107,9/11/2015,6/28/2018
1400,FA-84-6E-71-90-52,Averill,Amphlett,94684 Petterle Hill,Los Angeles,California,90076,323-714-5908,12/19/2015,1/9/2018
1401,12-60-9F-03-F2-BE,Ladonna,Glanders,8 Butternut Court,Sacramento,California,94230,916-261-0645,4/14/2016,1/16/2018
1402,36-F0-52-78-16-14,Gabi,Dimnage,44 Thackeray Lane,Pasadena,California,91103,626-648-7231,12/18/2015,5/22/2018
1403,F5-D3-6A-67-7B-49,Darnell,Rowler,595 Pleasure Circle,Los Angeles,California,90050,213-147-6677,5/13/2016,8/31/2017
1404,6C-BC-50-05-A3-C2,Ethe,Dalgardno,76 Clyde Gallagher Plaza,Orange,California,92867,949-284-2627,4/23/2016,9/15/2017
1405,8C-46-DF-4B-21-A2,Aubine,Mance,353 Karstens Circle,San Jose,California,95194,408-359-4338,12/1/2015,12/4/2017
1406,28-49-CB-67-6D-73,Lamar,Da Costa,93320 Bluestem Terrace,Fullerton,California,92640,559-978-7081,8/24/2015,2/8/2018
1407,E1-FE-16-7B-5B-F6,Ade,Hawler,216 Morrow Plaza,Bakersfield,California,93381,661-688-8156,5/12/2016,9/25/2017
1408,D1-64-45-D5-0C-E4,Malia,cornhill,5 Florence Trail,Glendale,California,91210,818-584-9892,1/30/2016,5/21/2018
1409,C5-29-E0-CA-AA-6F,Paola,Sharrier,9 Valley Edge Terrace,Oakland,California,94660,510-372-1619,8/3/2016,1/23/2018
1410,E0-32-64-56-67-CE,Layney,Pachmann,4691 Fulton Street,San Diego,California,92105,619-198-2408,4/21/2016,9/26/2017
1411,D6-C2-37-B1-FF-E1,Bunnie,Nutbrown,8 Saint Paul Hill,Sacramento,California,94286,916-242-2160,10/13/2015,5/19/2018
1412,7C-DB-2A-B9-40-13,Shanie,Cisneros,47903 Westend Hill,Sacramento,California,94250,916-532-8442,12/23/2015,3/15/2018
1413,90-03-65-9B-28-98,Gonzalo,Misselbrook,180 Victoria Pass,San Bernardino,California,92415,760-206-0865,5/1/2016,8/15/2018
1414,3D-F2-E5-30-EA-06,Franni,Szymoni,34098 Russell Junction,Santa Cruz,California,95064,831-340-1241,11/1/2015,8/6/2018
1415,D0-8E-78-3B-71-41,Jessie,Burgise,738 Green Ridge Hill,San Diego,California,92196,619-907-6412,8/7/2016,4/8/2018
1416,38-AF-09-66-A5-3F,Annamarie,Millimoe,662 Prairieview Junction,Carlsbad,California,92013,760-956-7411,5/2/2016,4/11/2018
1417,73-7F-DF-09-13-FE,Decca,Woodroff,13358 Spaight Place,San Bernardino,California,92410,909-955-2091,11/4/2015,5/31/2018
1418,6A-4B-9F-E4-B4-B2,Mercy,Muttock,4 Dapin Pass,Sacramento,California,95852,916-990-6617,2/4/2016,3/5/2018
1419,AB-70-58-19-17-48,Denny,Toomey,29 Messerschmidt Point,Inglewood,California,90310,310-178-8808,3/1/2016,8/13/2018
1420,7D-8A-47-74-C4-87,Care,Addionisio,67997 Knutson Road,Fresno,California,93715,559-560-6816,4/27/2016,5/8/2018
1421,3C-12-AC-A3-F2-7B,Kermie,Rive,612 Loftsgordon Alley,Los Angeles,California,90030,213-141-2864,7/15/2016,1/24/2018
1422,1F-92-42-E3-D3-B8,Nataline,Duffan,267 Crowley Street,San Jose,California,95128,714-662-3080,1/27/2016,2/27/2018
1423,B6-0C-28-05-CE-8A,Dorian,Dransfield,42 Buena Vista Way,Pasadena,California,91131,626-378-3978,9/17/2015,9/19/2017
1424,F1-93-9A-46-EC-FD,Nolly,Sawle,2 Lien Lane,San Diego,California,92165,619-235-4788,7/22/2016,7/29/2018
1425,CF-9E-1D-A5-77-D1,Henry,I'anson,48172 Declaration Plaza,Burbank,California,91520,626-188-3623,6/6/2016,11/25/2017
1426,1F-5B-03-A0-9A-50,Fitz,Denman,7 Springs Center,Anaheim,California,92812,714-110-8696,10/31/2015,7/2/2018
1427,83-33-37-AB-90-F4,Zitella,Swindle,77 Oak Valley Hill,Burbank,California,91505,626-902-7232,10/6/2015,12/14/2017
1428,4A-3D-BB-DB-54-AD,Bonni,Farrin,04 Pennsylvania Way,Long Beach,California,90805,562-799-9347,2/22/2016,2/10/2018
1429,33-51-57-AA-CA-99,Sadie,Hamblen,20341 Surrey Road,San Diego,California,92196,619-790-9586,7/3/2016,1/10/2018
1430,25-A4-BB-6A-8F-0E,Tuesday,Whiteley,44 Sunfield Place,Los Angeles,California,90071,818-938-7575,10/13/2015,8/11/2018
1431,D3-3E-DE-6F-DB-67,Jim,Snooks,8 Red Cloud Lane,Pasadena,California,91125,626-681-5727,10/8/2015,10/6/2017
1432,AE-71-83-6A-19-91,Jarred,Menel,6001 Sheridan Crossing,Los Angeles,California,90010,408-351-5147,3/13/2016,9/21/2017
1433,9F-8F-48-AF-DC-27,Rodolfo,Faux,40062 Fremont Avenue,San Jose,California,95128,714-310-0884,10/22/2015,11/17/2017
1434,D1-C4-9C-51-EB-14,Oswell,Olufsen,906 Carey Terrace,Chico,California,95973,916-816-2135,3/27/2016,7/23/2018
1435,B8-11-17-61-8C-0F,Eada,Lamplough,31 Rieder Point,Pasadena,California,91103,323-388-7637,7/1/2016,4/29/2018
1436,6E-C3-2A-35-59-09,Emmalynne,Dumbelton,51247 Sutherland Plaza,Fresno,California,93709,559-955-1202,8/26/2015,4/15/2018
1437,24-3E-69-F0-EE-15,Carleton,Gerson,1 Village Green Crossing,Sacramento,California,94257,916-430-3070,11/26/2015,3/2/2018
1438,AD-16-BA-66-ED-8B,Annabella,La Rosa,849 Dorton Way,San Jose,California,95194,408-908-3323,1/4/2016,12/14/2017
1439,BC-4C-1B-C4-70-4E,Janek,Ayre,35169 Corry Parkway,Riverside,California,92505,909-408-9107,9/17/2015,2/18/2018
1440,F7-A1-E3-C5-92-10,Dianna,Parham,6 Transport Plaza,Los Angeles,California,90094,323-721-0494,3/23/2016,7/4/2018
1441,26-54-D5-E7-BD-DD,Jacquetta,Peare,439 Ludington Court,Huntington Beach,California,92648,562-358-9928,6/30/2016,5/20/2018
1442,25-2B-A5-8A-EE-13,Malva,Blockey,20914 Myrtle Way,Sacramento,California,95833,530-104-4622,4/29/2016,12/1/2017
1443,D7-7D-DE-E4-7C-2B,Davey,Durber,15 Carberry Street,San Francisco,California,94159,415-690-7785,7/19/2016,12/29/2017
1444,A0-AE-C4-B9-1B-9E,Christi,Scriver,75 Pierstorff Trail,San Jose,California,95118,408-176-4515,3/14/2016,1/5/2018
1445,1C-4B-FC-C0-52-EF,Lockwood,Dawtry,17 8th Court,San Diego,California,92191,619-681-8163,4/1/2016,8/5/2018
1446,B4-14-4B-61-E7-D5,Shawn,Bertomier,84632 Longview Place,Anaheim,California,92825,714-601-6466,6/29/2016,8/6/2018
1447,C5-A6-09-E3-B1-CD,Joleen,Aymerich,882 Fieldstone Hill,Inglewood,California,90398,310-299-0103,6/19/2016,1/11/2018
1448,FF-2F-1F-87-4C-75,Brenden,Kristiansen,24 Bellgrove Parkway,Long Beach,California,90805,562-355-0954,8/15/2016,1/25/2018
1449,2E-1F-7B-2C-EE-8F,Lane,De Santos,6 Prentice Avenue,Burbank,California,91520,626-727-6148,3/12/2016,4/28/2018
1450,76-4C-12-3D-01-09,Holly,Conroy,1479 Haas Pass,San Francisco,California,94137,415-438-6916,8/26/2015,9/30/2017
1451,44-D3-D7-49-F2-49,Odie,Esseby,81 Springs Lane,Bakersfield,California,93381,661-998-4871,5/14/2016,5/1/2018
1452,0D-A5-08-8E-B8-A3,Onfroi,Young,099 Pine View Circle,Berkeley,California,94705,510-477-0361,8/12/2016,7/28/2018
1453,37-DB-E3-DE-2E-08,Benedetta,Bemand,704 Kipling Trail,Sacramento,California,95865,916-945-7911,8/31/2015,11/5/2017
1454,B6-97-44-B2-41-1A,Cathie,Maleney,6 Golf Place,Bakersfield,California,93386,661-675-4294,6/25/2016,3/9/2018
1455,CC-5D-50-13-66-1C,Tiebold,Frenzel;,2138 Arizona Court,Santa Barbara,California,93150,805-968-8288,1/19/2016,12/19/2017
1456,0D-57-15-98-4E-33,Elspeth,Overshott,72035 Mcbride Avenue,San Jose,California,95113,408-646-3908,4/26/2016,11/21/2017
1457,E2-EB-CF-94-04-56,Norbert,Dobrowolny,2 Thompson Street,Stockton,California,95219,209-532-7273,12/1/2015,4/17/2018
1458,07-3C-70-5B-79-5C,Matthiew,Stredwick,604 Alpine Circle,Stockton,California,95205,209-388-6400,7/6/2016,9/30/2017
1459,10-EF-94-B1-8C-22,Oralie,Disbrey,364 Pearson Avenue,Sacramento,California,94250,916-820-8870,2/15/2016,1/22/2018
1460,90-05-2E-DC-A0-3D,Berthe,Pawels,5671 Shasta Plaza,San Mateo,California,94405,805-258-3568,1/23/2016,5/12/2018
1461,E4-E8-C7-40-A8-51,Karil,Scad,05073 Bellgrove Trail,Corona,California,92883,951-976-1195,9/11/2015,9/6/2017
1462,D3-67-BC-5C-62-6E,Sidoney,Weatherdon,85 Manufacturers Road,San Francisco,California,94105,310-992-4586,6/25/2016,10/8/2017
1463,55-95-05-2A-26-BA,Oran,Lortzing,7924 Spaight Drive,San Diego,California,92176,619-439-2302,4/10/2016,2/23/2018
1464,69-0B-9C-61-7B-FA,Barny,Sainte Paul,656 Starling Point,Los Angeles,California,90030,213-269-5720,6/3/2016,6/8/2018
1465,94-21-A8-74-77-48,Corliss,Eastgate,3 Straubel Terrace,Fresno,California,93704,209-203-0025,4/10/2016,4/27/2018
1466,A2-3F-3D-B8-21-CE,Annadiane,Raft,1913 Claremont Park,Van Nuys,California,91499,213-321-3511,9/2/2015,3/11/2018
1467,22-AE-E3-89-DE-79,Guenevere,Mattielli,4426 Birchwood Center,Bakersfield,California,93381,661-784-3361,7/3/2016,1/1/2018
1468,62-6A-2C-3D-39-AB,Jasmin,Kaes,9390 East Alley,Pasadena,California,91125,626-736-5565,10/17/2015,5/25/2018
1469,BD-E7-D6-31-E6-43,Bryce,McMenemy,8157 5th Avenue,Anaheim,California,92805,310-166-7389,6/19/2016,8/1/2018
1470,94-C6-73-E5-0E-C8,Flo,Ellen,0 Bellgrove Place,Pasadena,California,91131,626-204-1195,3/8/2016,5/28/2018
1471,A2-BA-C3-BF-02-34,Rosana,Chicotti,5 Merrick Circle,Los Angeles,California,90010,626-642-3044,1/19/2016,7/25/2018
1472,91-EE-49-28-28-F1,Walsh,Highman,95200 Susan Way,San Diego,California,92137,619-356-9781,8/26/2015,6/19/2018
1473,CC-7C-BA-C4-4A-EF,Garrek,Goodbur,7 Banding Circle,Burbank,California,91520,626-556-6540,4/14/2016,9/26/2017
1474,AB-AE-EC-C5-A6-0A,Renault,Patrickson,994 Debs Point,San Diego,California,92121,619-873-6929,3/13/2016,5/1/2018
1475,07-45-CD-67-42-FE,Germayne,Algie,1632 Fulton Place,Los Angeles,California,90025,818-203-6026,7/17/2016,8/5/2018
1476,5A-B5-4C-BB-4E-56,Freddi,Sowrah,68311 Portage Parkway,Garden Grove,California,92844,714-142-6053,11/16/2015,10/1/2017
1477,B0-AF-19-D4-7B-EC,Mikol,McGaughay,82319 Muir Street,Sacramento,California,95852,916-796-0227,11/23/2015,2/18/2018
1478,F8-ED-66-CE-D2-7B,Brittani,Mayes,915 Donald Place,San Francisco,California,94126,415-770-7783,7/15/2016,10/28/2017
1479,88-12-97-77-B1-CF,Shea,Fozzard,11588 Lakewood Gardens Trail,San Jose,California,95128,408-214-4397,6/12/2016,4/16/2018
1480,3F-0D-E0-9F-6E-07,Victoria,Dyke,13667 Jana Hill,San Diego,California,92121,619-835-9563,8/10/2016,8/11/2018
1481,55-D1-DE-93-41-38,Violetta,MacNeilley,8 Cambridge Road,Riverside,California,92519,951-936-0408,7/6/2016,1/18/2018
1482,46-F9-28-67-C8-8C,Lovell,Pinch,18979 Ronald Regan Hill,Irvine,California,92717,714-510-8557,9/25/2015,4/30/2018
1483,08-DD-8E-E3-AF-47,Dietrich,Lillecrap,33326 Warner Hill,San Diego,California,92132,858-640-4422,3/8/2016,8/16/2018
1484,CE-44-22-EF-CF-0E,Hal,Pester,6 Canary Point,Fresno,California,93740,559-915-2190,6/22/2016,4/7/2018
1485,BC-9E-43-5B-9D-1F,Willa,Lejeune,39244 Judy Drive,Sacramento,California,95813,916-167-5842,5/19/2016,9/26/2017
1486,F6-C9-5D-4F-5C-4E,Vito,Gritsaev,445 Maryland Lane,San Bernardino,California,92415,760-229-4627,5/20/2016,9/10/2017
1487,7F-F0-76-5B-CB-ED,Esme,Frank,2701 Moose Center,Santa Monica,California,90410,310-626-4665,1/2/2016,10/13/2017
1488,D6-02-3C-5D-F5-AB,Tristam,Luckes,681 Linden Drive,Sacramento,California,94263,916-380-0179,2/25/2016,1/25/2018
1489,81-3C-15-18-54-C4,Valida,Trembley,1124 Harbort Crossing,Los Angeles,California,90035,323-680-9631,5/25/2016,7/24/2018
1490,AA-66-8A-6A-41-E4,Floris,Schroeder,83 Brown Circle,Oakland,California,94616,510-426-7827,6/23/2016,7/13/2018
1491,51-87-FC-B9-71-41,Claire,Glencrosche,2430 Reindahl Pass,Oakland,California,94660,510-514-4433,6/30/2016,1/23/2018
1492,0C-C1-39-63-5A-EB,Gibb,Collie,1 Ridgeway Alley,Moreno Valley,California,92555,951-876-9637,11/8/2015,2/14/2018
1493,9D-1B-7B-85-85-A3,Allie,Grisard,20 Boyd Plaza,Palo Alto,California,94302,650-740-3864,10/12/2015,3/22/2018
1494,0F-8E-07-F8-C5-C1,Sandie,Marrian,02 Jackson Place,Orange,California,92862,714-959-9365,1/13/2016,9/2/2017
1495,F1-EE-2B-38-46-CF,Kyle,Chopping,06939 Oneill Way,San Francisco,California,94121,858-590-0180,3/19/2016,10/16/2017
1496,88-3C-A2-6F-53-B3,Bentley,MacBey,1 John Wall Point,Fresno,California,93709,559-503-2809,8/11/2016,6/22/2018
1497,A3-D0-FF-12-2D-D6,Cristina,Ayris,09744 Swallow Park,Los Angeles,California,90045,323-652-5590,10/9/2015,3/2/2018
1498,43-C8-96-D3-F3-3B,Melonie,Phripp,26 Pleasure Parkway,Bakersfield,California,93311,661-816-1333,1/31/2016,3/21/2018
1499,68-A4-8E-71-BD-9E,Antonetta,Stammers,361 Bunting Point,Mountain View,California,94042,650-315-2508,2/22/2016,1/14/2018
1500,33-D4-76-F6-E6-3E,Banky,Ainger,5766 Ronald Regan Street,Pasadena,California,91117,626-660-5359,3/15/2016,7/12/2018
1501,A3-BA-04-50-77-A8,Heather,Keysel,44 Toban Street,Corona,California,92878,951-296-2280,3/22/2016,5/12/2018
1502,A5-90-B4-C9-F1-F1,Pernell,Stiegers,8244 Clarendon Circle,Sacramento,California,94230,916-130-3251,3/26/2016,8/6/2018
1503,63-39-D9-2E-29-57,Jerry,Zanardii,96088 Fremont Trail,Escondido,California,92030,760-965-1904,4/2/2016,11/11/2017
1504,16-42-09-81-A8-3E,Rosalia,Fasham,8 Ruskin Pass,Fresno,California,93740,559-732-4686,2/19/2016,10/4/2017
1505,49-8B-18-A9-CC-78,Dulce,Wagen,2716 Elmside Alley,Bakersfield,California,93381,661-586-9463,1/27/2016,11/4/2017
1506,D6-9B-F7-9B-EB-42,Reina,Saby,50 International Court,Orange,California,92668,858-793-2858,5/15/2016,2/16/2018
1507,B2-BC-E8-7C-F0-59,Sharlene,Goodin,92530 Morning Hill,Irvine,California,92717,714-581-8217,4/14/2016,10/3/2017
1508,78-0E-2A-9C-D4-4E,Ola,Grzeskowski,9856 Beilfuss Avenue,Oakland,California,94605,510-738-8802,11/11/2015,7/28/2018
1509,6C-80-E9-64-65-23,Joshuah,Simmig,22 Esch Plaza,Anaheim,California,92825,714-727-8121,2/5/2016,5/24/2018
1510,69-AC-89-42-EB-C2,Karalynn,Lathbury,9 Grim Street,Oceanside,California,92056,760-432-4041,6/25/2016,3/11/2018
1511,5D-EB-EB-A0-4E-0B,Richmound,Fearby,4 Vernon Terrace,Oakland,California,94622,510-664-9777,10/4/2015,4/22/2018
1512,4A-1C-8A-E6-28-BB,Zilvia,Gowdy,212 Buena Vista Circle,San Diego,California,92176,619-625-8432,8/10/2016,3/27/2018
1513,0F-82-E0-5A-CA-56,Kippy,Chaffey,711 Di Loreto Point,Irvine,California,92710,714-127-8135,12/23/2015,12/4/2017
1514,BA-C6-DB-B8-D0-93,Sascha,Denyukhin,79298 Mandrake Crossing,Concord,California,94522,925-699-4507,4/3/2016,6/16/2018
1515,26-4E-B3-7C-F8-76,Genvieve,Kirrage,6 Blue Bill Park Place,Fresno,California,93794,559-646-1974,10/11/2015,8/6/2018
1516,F5-89-99-E4-1B-06,Elyssa,Licciardello,7859 Fairview Lane,Long Beach,California,90840,562-248-0806,6/28/2016,1/18/2018
1517,B9-B3-51-33-65-63,Noella,Woolhouse,70 Petterle Alley,San Bernardino,California,92424,909-910-0852,9/3/2015,12/22/2017
1518,12-5E-7A-23-74-30,Luci,Heffy,200 8th Pass,Los Angeles,California,90087,213-360-3888,12/11/2015,2/17/2018
1519,9B-BA-5E-C9-72-07,Joelie,Grimston,77 Cambridge Pass,Fresno,California,93715,209-758-5652,12/21/2015,9/29/2017
1520,C4-5F-24-C2-E0-E4,Caleb,Clamp,3 Northridge Alley,Fresno,California,93709,559-308-2964,7/20/2016,1/30/2018
1521,F9-F6-01-26-82-C2,Paulo,Lahive,93472 Stang Street,Stockton,California,95210,209-673-5330,2/27/2016,4/16/2018
1522,AF-FC-2A-E0-69-29,Danielle,Jiruca,0 Swallow Alley,Sacramento,California,94297,916-868-9124,5/25/2016,11/8/2017
1523,72-2B-CE-3E-44-3F,Obie,Camilletti,58162 Burning Wood Park,Stockton,California,95219,209-116-8812,3/13/2016,6/6/2018
1524,0B-15-FE-37-30-A2,Felice,Chin,28469 Banding Center,Fresno,California,93778,559-335-0602,2/20/2016,2/23/2018
1525,5F-EB-AE-DE-A9-FC,Jedd,Joska,9964 Morning Hill,Los Angeles,California,90045,650-986-9214,4/3/2016,10/19/2017
1526,90-B9-B8-EF-A4-2A,Guss,Everly,936 Caliangt Plaza,Sacramento,California,94297,916-473-1116,5/28/2016,3/23/2018
1527,7C-B1-56-F5-45-B6,Zsazsa,Ericssen,825 Cardinal Road,Santa Barbara,California,93111,805-544-8966,12/24/2015,5/24/2018
1528,F9-C7-D5-5D-29-D4,Emlynne,McCulley,36 Leroy Terrace,Pasadena,California,91109,818-221-4593,2/10/2016,7/8/2018
1529,28-8F-7F-80-A1-B9,York,Mate,5 Forest Dale Avenue,Salinas,California,93907,831-582-5687,6/8/2016,6/23/2018
1530,BD-B5-97-E3-B2-B6,Noel,Longdon,3 Lien Road,San Diego,California,92132,619-931-3171,11/7/2015,9/30/2017
1531,FD-E2-82-D3-EB-44,Olga,Mahony,5 Straubel Point,Stockton,California,95219,209-456-7436,1/18/2016,10/28/2017
1532,CA-CB-B9-FE-B2-36,Enrika,McAvaddy,997 Hovde Point,San Diego,California,92176,619-132-5160,11/8/2015,8/8/2018
1533,F7-77-35-F7-A5-4B,Jimmy,Moreby,91612 Hauk Plaza,San Bernardino,California,92415,909-884-2996,10/14/2015,2/20/2018
1534,EC-68-34-AC-9D-EF,Lorna,Dunne,216 Killdeer Crossing,Sacramento,California,95818,916-225-0062,9/6/2015,10/7/2017
1535,07-0D-F0-D0-72-6E,Livvie,Flockhart,33666 Arkansas Way,Stockton,California,95298,209-143-0037,4/10/2016,3/28/2018
1536,6F-10-F6-7B-0D-6B,Vin,Siddons,762 Texas Crossing,Fresno,California,93740,559-664-7511,4/29/2016,7/31/2018
1537,5A-54-3E-D1-26-09,Lesya,Coghill,76 Burning Wood Hill,San Francisco,California,94169,415-711-1027,2/4/2016,11/9/2017
1538,A7-66-10-D9-B1-AA,Marquita,Deeming,240 Hauk Alley,Bakersfield,California,93381,661-275-9218,11/22/2015,10/6/2017
1539,4B-64-AC-02-C9-91,Bartram,Flaverty,5 Maple Wood Park,San Diego,California,92137,619-814-0574,3/18/2016,4/12/2018
1540,CB-31-63-A2-01-BB,Gwenette,Guidoni,93567 Kipling Park,Van Nuys,California,91411,213-284-3348,11/5/2015,2/23/2018
1541,56-8E-90-98-B9-67,Elka,Dorrins,4 Sugar Road,Santa Monica,California,90405,818-823-5273,4/29/2016,9/4/2017
1542,11-96-F2-75-F4-1F,Kit,Gillmor,307 Roxbury Terrace,Chula Vista,California,91913,619-803-4975,12/15/2015,8/19/2018
1543,B1-0F-2D-E0-DF-05,Pammie,Duckerin,4077 Welch Way,San Jose,California,95123,408-688-1597,2/28/2016,9/13/2017
1544,9E-F6-56-F8-DD-10,George,Antonovic,60 Prentice Pass,Fresno,California,93773,559-938-9496,2/21/2016,11/3/2017
1545,20-9E-7B-16-08-A6,Jacquenette,McCaster,9670 Monica Place,San Diego,California,92132,858-767-3421,8/15/2016,2/2/2018
1546,8E-B4-E8-B2-3A-6C,Tobe,Phizaclea,1537 Hermina Court,San Jose,California,95128,714-314-8740,11/19/2015,1/22/2018
1547,74-88-79-99-DD-F4,Rosamund,Ropking,542 Hoffman Court,Carlsbad,California,92013,760-684-0057,2/6/2016,12/30/2017
1548,79-B0-CC-6F-C7-61,Iris,McNeachtain,7706 Bartelt Court,Redwood City,California,94064,650-607-5616,6/23/2016,10/29/2017
1549,B3-11-C7-CB-F3-B1,Darby,Arnaudet,696 Lakewood Gardens Way,Fresno,California,93750,559-679-2933,6/4/2016,2/2/2018
1550,70-B2-92-DA-90-F3,Erica,Ilyinski,1 New Castle Pass,Anaheim,California,92812,714-946-5570,7/18/2016,3/29/2018
1551,37-10-C2-C6-75-F8,Marquita,Pretswell,513 Stoughton Drive,Los Angeles,California,90071,323-584-4651,12/16/2015,6/28/2018
1552,F7-CF-72-D0-58-D9,Illa,FitzGilbert,9 Clarendon Junction,Ventura,California,93005,805-119-2752,2/4/2016,12/2/2017
1553,DA-DC-69-E3-E8-B9,Humfrid,Duffy,747 Bay Circle,San Jose,California,95150,408-749-7309,1/23/2016,3/17/2018
1554,55-FE-A3-F4-8F-22,Ring,Dachs,74 Steensland Plaza,Los Angeles,California,90081,213-227-5038,10/28/2015,1/9/2018
1555,51-4F-93-67-76-9C,Jesse,Bloxsum,07830 Killdeer Terrace,Los Angeles,California,90025,310-604-3156,3/26/2016,5/29/2018
1556,DF-3E-DD-7B-05-33,Jen,Kearns,80 Hazelcrest Parkway,Los Angeles,California,90005,310-278-3112,1/29/2016,7/15/2018
1557,28-78-D0-1E-0E-5F,Selig,Gooderick,5 Reinke Lane,Fresno,California,93794,559-487-0943,12/7/2015,8/20/2018
1558,F7-0F-57-E5-59-41,Ryann,Aleksandrev,8726 American Ash Street,Fresno,California,93786,559-601-3831,7/13/2016,9/3/2017
1559,06-09-1F-91-C1-C3,Daisie,Hundell,30219 Meadow Vale Crossing,Santa Barbara,California,93150,805-618-2395,4/30/2016,10/5/2017
1560,EB-E4-01-15-DF-84,Ceciley,Ballston,7 Grim Crossing,San Jose,California,95123,408-891-1094,12/6/2015,6/27/2018
1561,FD-CA-43-F9-3A-2E,Tore,Longcaster,057 Arapahoe Road,San Jose,California,95173,408-181-2195,11/22/2015,1/7/2018
1562,AA-D3-D0-9E-81-D9,Kain,Rubbens,91010 Fair Oaks Terrace,Los Angeles,California,90094,323-753-2505,4/21/2016,8/20/2018
1563,1C-6B-82-8F-5A-38,Kendal,Coleford,50 Debs Junction,Huntington Beach,California,92648,562-793-8488,9/7/2015,5/27/2018
1564,24-FB-23-9F-44-A4,Allianora,Iiannoni,4317 Oak Valley Drive,Sacramento,California,95852,916-424-8029,3/14/2016,4/22/2018
1565,74-AB-51-FA-64-6A,Kippie,Emanuel,198 Oak Valley Way,Sacramento,California,94297,916-472-4148,5/7/2016,11/23/2017
1566,C6-5A-BE-47-05-40,Elena,Colmer,90 Dorton Alley,Sacramento,California,94245,916-216-7759,3/13/2016,12/27/2017
1567,12-99-D6-8A-5A-8D,Cullie,State,897 Grover Trail,Pasadena,California,91131,626-517-3925,4/23/2016,7/6/2018
1568,94-35-FD-B1-B7-4C,Margot,Petroselli,65 Goodland Park,Riverside,California,92505,909-715-4622,7/24/2016,10/18/2017
1569,07-43-1F-7B-11-79,Salomon,Leate,11562 Prentice Crossing,San Francisco,California,94121,858-254-8018,1/10/2016,8/9/2018
1570,3E-38-97-C1-B6-72,Isac,Thoumasson,6895 Colorado Place,Fresno,California,93704,559-498-0679,12/8/2015,4/20/2018
1571,E0-0A-17-BC-7B-42,Herold,Sieve,2 Carey Court,San Francisco,California,94137,415-406-9933,4/2/2016,1/29/2018
1572,96-DC-B1-83-CA-21,Allix,Pindell,243 Lyons Junction,Fullerton,California,92640,559-687-3561,4/1/2016,8/28/2017
1573,FA-B6-62-AC-B2-AD,Aeriela,Kippax,7726 Kropf Center,Riverside,California,92505,909-101-8466,9/28/2015,6/16/2018
1574,BB-02-6B-B7-01-9F,Sherye,Antoinet,63452 Harbort Park,Pasadena,California,91103,323-108-4447,5/13/2016,6/15/2018
1575,C3-8F-A4-35-A5-FD,Hershel,Ibel,22939 Monument Terrace,San Diego,California,92137,619-181-2809,3/10/2016,10/10/2017
1576,C4-DA-FD-CE-8F-36,Candra,Vokins,4003 Schurz Plaza,Garden Grove,California,92844,310-724-9191,3/7/2016,1/25/2018
1577,41-2A-A1-35-D8-84,Suzi,Tavernor,404 Mockingbird Lane,Garden Grove,California,92844,714-146-6764,8/7/2016,8/9/2018
1578,66-64-40-8B-DF-DA,Andriette,Lowrance,82309 Pankratz Avenue,San Bernardino,California,92410,951-180-9542,1/12/2016,6/19/2018
1579,6C-75-EE-B9-2B-03,Brander,Golde,4902 Hoffman Pass,Fresno,California,93762,559-263-0915,1/26/2016,4/11/2018
1580,07-AA-C8-73-BD-E2,Stanly,Huggin,7 Oriole Crossing,Sacramento,California,94245,916-104-0261,4/26/2016,6/6/2018
1581,45-6A-50-DE-05-8D,Maurene,Tratton,54 Mandrake Circle,Santa Barbara,California,93106,805-976-4813,4/10/2016,9/5/2017
1582,6C-48-C5-89-1E-92,Arabela,Bonnett,866 Southridge Circle,Los Angeles,California,90015,626-730-0429,3/18/2016,9/22/2017
1583,F4-29-F2-1D-1C-FC,Glenine,Rohfsen,7 Quincy Place,Santa Barbara,California,93111,702-507-4562,4/1/2016,11/30/2017
1584,1C-01-5A-C0-66-FD,Terry,Hovard,23 Carberry Avenue,Fresno,California,93709,559-988-8517,10/25/2015,7/11/2018
1585,01-8F-10-33-E3-00,Betta,Timcke,71806 Lake View Road,Berkeley,California,94712,510-307-0590,2/27/2016,9/27/2017
